dataset,patient_id,slide_id,region_uid,x,y,tile_size,mag,tissue_fraction,tumor_mask_overlap,tumor_overlap_fraction,tumor_mask_overlap_center,tumor_mask_overlap_area20,selection_source,rank,task_id,model_hash,context_set,is_diverse,random_seed,relative_path,minio_path,patch_uid,hint,hint_inverted
c17_native,patient_167,patient_167_node_0,5186599176342e88,100608,38400,256,20,0.5052947998046875,0,0.465,0,1,hard_negative,2,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_167_node_0/standard/hard_negative/patient_167_node_0_standard_hard_negative_001.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_167_node_0/standard/hard_negative/patient_167_node_0_standard_hard_negative_001.png,patient_167_node_0_standard_hard_negative_001,A,B
c17_native,patient_167,patient_167_node_0,ba6f7202b8702220,92672,25344,256,20,0.38134765625,0,0.0,0,0,hard_negative,3,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_167_node_0/standard/hard_negative/patient_167_node_0_standard_hard_negative_002.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_167_node_0/standard/hard_negative/patient_167_node_0_standard_hard_negative_002.png,patient_167_node_0_standard_hard_negative_002,A,B
c17_native,patient_127,patient_127_node_3,e80b6a457477756b,41728,87296,256,20,0.9427490234375,0,0.0,0,0,hard_negative,1,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_127_node_3/standard/hard_negative/patient_127_node_3_standard_hard_negative_000.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_127_node_3/standard/hard_negative/patient_127_node_3_standard_hard_negative_000.png,patient_127_node_3_standard_hard_negative_000,A,B
c17_native,patient_127,patient_127_node_3,81e43ed5740ae798,73216,190720,256,20,0.83551025390625,0,0.0,0,0,hard_negative,3,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_127_node_3/standard/hard_negative/patient_127_node_3_standard_hard_negative_002.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_127_node_3/standard/hard_negative/patient_127_node_3_standard_hard_negative_002.png,patient_127_node_3_standard_hard_negative_002,A,B
c17_native,patient_127,patient_127_node_3,a31e5d361bb03e36,36608,92928,256,20,0.891632080078125,0,0.0,0,0,hard_negative,4,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_127_node_3/standard/hard_negative/patient_127_node_3_standard_hard_negative_003.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_127_node_3/standard/hard_negative/patient_127_node_3_standard_hard_negative_003.png,patient_127_node_3_standard_hard_negative_003,A,B
c17_native,patient_188,patient_188_node_1,3eb4f1302dcee51e,31744,137216,256,20,0.9826812744140624,0,0.0,0,0,hard_negative,1,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_188_node_1/standard/hard_negative/patient_188_node_1_standard_hard_negative_000.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_188_node_1/standard/hard_negative/patient_188_node_1_standard_hard_negative_000.png,patient_188_node_1_standard_hard_negative_000,C,A
c17_native,patient_188,patient_188_node_1,7cdacf08582aec43,65024,120832,256,20,0.798065185546875,0,0.165,0,0,hard_negative,2,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_188_node_1/standard/hard_negative/patient_188_node_1_standard_hard_negative_001.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_188_node_1/standard/hard_negative/patient_188_node_1_standard_hard_negative_001.png,patient_188_node_1_standard_hard_negative_001,C,A
c17_native,patient_188,patient_188_node_1,dc472af75f4effff,58368,165376,256,20,0.8308868408203125,0,0.3875,0,1,hard_negative,3,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_188_node_1/standard/hard_negative/patient_188_node_1_standard_hard_negative_002.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_188_node_1/standard/hard_negative/patient_188_node_1_standard_hard_negative_002.png,patient_188_node_1_standard_hard_negative_002,C,A
c17_native,patient_107,patient_107_node_2,5b4a19df7579f2f7,22528,166912,256,20,0.9766082763671876,0,0.0125,0,0,hard_negative,1,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_107_node_2/standard/hard_negative/patient_107_node_2_standard_hard_negative_000.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_107_node_2/standard/hard_negative/patient_107_node_2_standard_hard_negative_000.png,patient_107_node_2_standard_hard_negative_000,A,B
c17_native,patient_107,patient_107_node_2,649dcb8e376c62f3,23808,157440,256,20,0.9979400634765624,0,0.0,0,0,hard_negative,2,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_107_node_2/standard/hard_negative/patient_107_node_2_standard_hard_negative_001.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_107_node_2/standard/hard_negative/patient_107_node_2_standard_hard_negative_001.png,patient_107_node_2_standard_hard_negative_001,A,B
c17_native,patient_107,patient_107_node_2,da0f082b6fdfea9e,72960,146432,256,20,0.9999847412109376,0,0.0,0,0,hard_negative,5,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_107_node_2/standard/hard_negative/patient_107_node_2_standard_hard_negative_004.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_107_node_2/standard/hard_negative/patient_107_node_2_standard_hard_negative_004.png,patient_107_node_2_standard_hard_negative_004,A,B
c17_native,patient_100,patient_100_node_2,17d99260ed79ad53,87040,55552,256,20,0.6557769775390625,0,0.0,0,0,hard_negative,1,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_100_node_2/standard/hard_negative/patient_100_node_2_standard_hard_negative_000.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_100_node_2/standard/hard_negative/patient_100_node_2_standard_hard_negative_000.png,patient_100_node_2_standard_hard_negative_000,A,B
c17_native,patient_100,patient_100_node_2,8cb8c09e98be3c85,124416,36352,256,20,0.908721923828125,0,0.0,0,0,hard_negative,2,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_100_node_2/standard/hard_negative/patient_100_node_2_standard_hard_negative_001.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_100_node_2/standard/hard_negative/patient_100_node_2_standard_hard_negative_001.png,patient_100_node_2_standard_hard_negative_001,A,B
c17_native,patient_100,patient_100_node_2,313a36e16802db61,124928,36608,256,20,0.94549560546875,0,0.0,0,0,hard_negative,3,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_100_node_2/standard/hard_negative/patient_100_node_2_standard_hard_negative_002.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_100_node_2/standard/hard_negative/patient_100_node_2_standard_hard_negative_002.png,patient_100_node_2_standard_hard_negative_002,A,B
c17_native,patient_152,patient_152_node_0,8969c9f5b80e9bc1,65536,119296,256,20,0.91064453125,0,0.0,0,0,hard_negative,1,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_152_node_0/standard/hard_negative/patient_152_node_0_standard_hard_negative_000.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_152_node_0/standard/hard_negative/patient_152_node_0_standard_hard_negative_000.png,patient_152_node_0_standard_hard_negative_000,A,B
c17_native,patient_152,patient_152_node_0,4fb4dc3e00071065,64000,159744,256,20,0.9991455078125,0,0.0,0,0,hard_negative,2,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_152_node_0/standard/hard_negative/patient_152_node_0_standard_hard_negative_001.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_152_node_0/standard/hard_negative/patient_152_node_0_standard_hard_negative_001.png,patient_152_node_0_standard_hard_negative_001,A,B
c17_native,patient_152,patient_152_node_0,d95d86bf5f6c8969,64256,158208,256,20,0.9927520751953124,0,0.0,0,0,hard_negative,3,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_152_node_0/standard/hard_negative/patient_152_node_0_standard_hard_negative_002.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_152_node_0/standard/hard_negative/patient_152_node_0_standard_hard_negative_002.png,patient_152_node_0_standard_hard_negative_002,A,B
c17_native,patient_131,patient_131_node_3,a092d4e76af3b277,27648,15872,256,20,0.972198486328125,0,0.0,0,0,hard_negative,1,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_131_node_3/standard/hard_negative/patient_131_node_3_standard_hard_negative_000.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_131_node_3/standard/hard_negative/patient_131_node_3_standard_hard_negative_000.png,patient_131_node_3_standard_hard_negative_000,A,B
c17_native,patient_131,patient_131_node_3,a8345459d3bc67cb,24832,15360,256,20,0.962646484375,0,0.0,0,0,hard_negative,2,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_131_node_3/standard/hard_negative/patient_131_node_3_standard_hard_negative_001.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_131_node_3/standard/hard_negative/patient_131_node_3_standard_hard_negative_001.png,patient_131_node_3_standard_hard_negative_001,A,B
c17_native,patient_131,patient_131_node_3,6ef082cb4166c958,25600,16128,256,20,0.9754486083984376,0,0.0,0,0,hard_negative,3,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_131_node_3/standard/hard_negative/patient_131_node_3_standard_hard_negative_002.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_131_node_3/standard/hard_negative/patient_131_node_3_standard_hard_negative_002.png,patient_131_node_3_standard_hard_negative_002,A,B
c17_native,patient_130,patient_130_node_1,586ad77d18ed16be,19968,35584,256,20,0.690521240234375,0,0.4825,0,1,hard_negative,1,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_130_node_1/standard/hard_negative/patient_130_node_1_standard_hard_negative_000.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_130_node_1/standard/hard_negative/patient_130_node_1_standard_hard_negative_000.png,patient_130_node_1_standard_hard_negative_000,A,B
c17_native,patient_130,patient_130_node_1,780085529b8292e7,24832,39936,256,20,0.6719818115234375,0,0.0,0,0,hard_negative,2,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_130_node_1/standard/hard_negative/patient_130_node_1_standard_hard_negative_001.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_130_node_1/standard/hard_negative/patient_130_node_1_standard_hard_negative_001.png,patient_130_node_1_standard_hard_negative_001,A,B
c17_native,patient_130,patient_130_node_1,770ca88f1efadc62,118016,41216,256,20,0.7413787841796875,0,0.3525,0,1,hard_negative,3,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_130_node_1/standard/hard_negative/patient_130_node_1_standard_hard_negative_002.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_130_node_1/standard/hard_negative/patient_130_node_1_standard_hard_negative_002.png,patient_130_node_1_standard_hard_negative_002,A,B
c17_native,patient_153,patient_153_node_1,f234742c91f17267,16128,96256,256,20,0.621673583984375,0,0.0,0,0,hard_negative,1,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_153_node_1/standard/hard_negative/patient_153_node_1_standard_hard_negative_000.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_153_node_1/standard/hard_negative/patient_153_node_1_standard_hard_negative_000.png,patient_153_node_1_standard_hard_negative_000,A,B
c17_native,patient_153,patient_153_node_1,0c124ab2ddc36171,19456,74240,256,20,0.73583984375,0,0.0,0,0,hard_negative,2,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_153_node_1/standard/hard_negative/patient_153_node_1_standard_hard_negative_001.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_153_node_1/standard/hard_negative/patient_153_node_1_standard_hard_negative_001.png,patient_153_node_1_standard_hard_negative_001,A,B
c17_native,patient_153,patient_153_node_1,556ae6a25ffcef28,24320,102400,256,20,0.605255126953125,0,0.0,0,0,hard_negative,3,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_153_node_1/standard/hard_negative/patient_153_node_1_standard_hard_negative_002.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_153_node_1/standard/hard_negative/patient_153_node_1_standard_hard_negative_002.png,patient_153_node_1_standard_hard_negative_002,A,B
c17_native,patient_192,patient_192_node_2,5bbd13ef9b814ba2,11776,55040,256,20,0.923492431640625,0,0.0,0,0,hard_negative,1,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_192_node_2/standard/hard_negative/patient_192_node_2_standard_hard_negative_000.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_192_node_2/standard/hard_negative/patient_192_node_2_standard_hard_negative_000.png,patient_192_node_2_standard_hard_negative_000,A,B
c17_native,patient_192,patient_192_node_2,da9208dc1f59fc38,11520,55296,256,20,0.912689208984375,0,0.0,0,0,hard_negative,2,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_192_node_2/standard/hard_negative/patient_192_node_2_standard_hard_negative_001.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_192_node_2/standard/hard_negative/patient_192_node_2_standard_hard_negative_001.png,patient_192_node_2_standard_hard_negative_001,A,B
c17_native,patient_192,patient_192_node_2,18f5d73ca4068425,8704,47872,256,20,0.9083251953125,0,0.0,0,0,hard_negative,3,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_192_node_2/standard/hard_negative/patient_192_node_2_standard_hard_negative_002.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_192_node_2/standard/hard_negative/patient_192_node_2_standard_hard_negative_002.png,patient_192_node_2_standard_hard_negative_002,A,B
c17_native,patient_165,patient_165_node_1,26478fb476d3b23a,28928,115456,256,20,0.98321533203125,0,0.0,0,0,hard_negative,1,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_165_node_1/standard/hard_negative/patient_165_node_1_standard_hard_negative_000.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_165_node_1/standard/hard_negative/patient_165_node_1_standard_hard_negative_000.png,patient_165_node_1_standard_hard_negative_000,A,B
c17_native,patient_165,patient_165_node_1,84f14abcfe9ac42e,25600,116480,256,20,0.999359130859375,0,0.0,0,0,hard_negative,2,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_165_node_1/standard/hard_negative/patient_165_node_1_standard_hard_negative_001.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_165_node_1/standard/hard_negative/patient_165_node_1_standard_hard_negative_001.png,patient_165_node_1_standard_hard_negative_001,A,B
c17_native,patient_165,patient_165_node_1,bb6ad7369efdbdee,28672,115968,256,20,0.98614501953125,0,0.0,0,0,hard_negative,3,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_165_node_1/standard/hard_negative/patient_165_node_1_standard_hard_negative_002.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_165_node_1/standard/hard_negative/patient_165_node_1_standard_hard_negative_002.png,patient_165_node_1_standard_hard_negative_002,A,B
c17_native,patient_181,patient_181_node_4,55e6e717e8ceb15f,52736,54784,256,20,0.7699127197265625,0,0.525,0,1,hard_negative,1,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_181_node_4/standard/hard_negative/patient_181_node_4_standard_hard_negative_000.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_181_node_4/standard/hard_negative/patient_181_node_4_standard_hard_negative_000.png,patient_181_node_4_standard_hard_negative_000,A,B
c17_native,patient_181,patient_181_node_4,8e664186ddf548de,22784,118016,256,20,0.3446197509765625,0,0.395,0,1,hard_negative,2,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_181_node_4/standard/hard_negative/patient_181_node_4_standard_hard_negative_001.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_181_node_4/standard/hard_negative/patient_181_node_4_standard_hard_negative_001.png,patient_181_node_4_standard_hard_negative_001,A,B
c17_native,patient_181,patient_181_node_4,7d1166543aa44ec9,57856,70400,256,20,0.7411041259765625,0,0.375,0,1,hard_negative,3,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_181_node_4/standard/hard_negative/patient_181_node_4_standard_hard_negative_002.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_181_node_4/standard/hard_negative/patient_181_node_4_standard_hard_negative_002.png,patient_181_node_4_standard_hard_negative_002,A,B
c17_native,patient_169,patient_169_node_3,cf771c04a992b758,68352,76288,256,20,0.652099609375,0,0.0,0,0,hard_negative,1,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_169_node_3/standard/hard_negative/patient_169_node_3_standard_hard_negative_000.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_169_node_3/standard/hard_negative/patient_169_node_3_standard_hard_negative_000.png,patient_169_node_3_standard_hard_negative_000,A,B
c17_native,patient_169,patient_169_node_3,68930a48dc64dcb5,45056,53504,256,20,0.560150146484375,0,0.0,0,0,hard_negative,2,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_169_node_3/standard/hard_negative/patient_169_node_3_standard_hard_negative_001.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_169_node_3/standard/hard_negative/patient_169_node_3_standard_hard_negative_001.png,patient_169_node_3_standard_hard_negative_001,A,B
c17_native,patient_169,patient_169_node_3,68b0c2b571c61c28,18688,68096,256,20,0.8319244384765625,0,0.0,0,0,hard_negative,3,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_169_node_3/standard/hard_negative/patient_169_node_3_standard_hard_negative_002.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_169_node_3/standard/hard_negative/patient_169_node_3_standard_hard_negative_002.png,patient_169_node_3_standard_hard_negative_002,A,B
c17_native,patient_101,patient_101_node_1,a17c649898a68160,35072,107776,256,20,0.8849334716796875,0,0.0,0,0,hard_negative,1,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_101_node_1/standard/hard_negative/patient_101_node_1_standard_hard_negative_000.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_101_node_1/standard/hard_negative/patient_101_node_1_standard_hard_negative_000.png,patient_101_node_1_standard_hard_negative_000,A,B
c17_native,patient_101,patient_101_node_1,0a59040c795a5fca,30208,123648,256,20,0.394927978515625,0,0.0,0,0,hard_negative,2,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_101_node_1/standard/hard_negative/patient_101_node_1_standard_hard_negative_001.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_101_node_1/standard/hard_negative/patient_101_node_1_standard_hard_negative_001.png,patient_101_node_1_standard_hard_negative_001,A,B
c17_native,patient_101,patient_101_node_1,0d74d8b614981846,50688,117760,256,20,0.978240966796875,0,0.0,0,0,hard_negative,3,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_101_node_1/standard/hard_negative/patient_101_node_1_standard_hard_negative_002.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_101_node_1/standard/hard_negative/patient_101_node_1_standard_hard_negative_002.png,patient_101_node_1_standard_hard_negative_002,A,B
c17_native,patient_195,patient_195_node_1,7231c2593d06234e,17152,141312,256,20,0.915618896484375,0,0.265,0,1,hard_negative,1,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_195_node_1/standard/hard_negative/patient_195_node_1_standard_hard_negative_000.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_195_node_1/standard/hard_negative/patient_195_node_1_standard_hard_negative_000.png,patient_195_node_1_standard_hard_negative_000,A,B
c17_native,patient_195,patient_195_node_1,9b6e5fc4bdf16d12,75520,83712,256,20,0.7482757568359375,0,0.0,0,0,hard_negative,2,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_195_node_1/standard/hard_negative/patient_195_node_1_standard_hard_negative_001.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_195_node_1/standard/hard_negative/patient_195_node_1_standard_hard_negative_001.png,patient_195_node_1_standard_hard_negative_001,A,B
c17_native,patient_195,patient_195_node_1,b38ea6b439d95dbb,70400,71680,256,20,0.8295135498046875,0,0.4425,0,1,hard_negative,3,1d5657e342c149ef8305d568410dbc96,1d5657e342c149ef8305d568410dbc96,standard,0,0,vlm_patches/patient_195_node_1/standard/hard_negative/patient_195_node_1_standard_hard_negative_002.png,s3://pershin-medailab/Pathomorphology/CAMELYON/mil/vlm_patches/c17_abmil_vlm_patches_1d5657e342c149ef8305d568410dbc96.tar.gz!/vlm_patches/patient_195_node_1/standard/hard_negative/patient_195_node_1_standard_hard_negative_002.png,patient_195_node_1_standard_hard_negative_002,A,B
